community,size,direct_ratio,p2p_ratio,influence,log_influence,radius,rich_club,clustering,betweenness,tier1_ratio,tier2_ratio,organization
0,14384,0.1432480386498215,0.7397906468002023,230.5346070153184,5.444729387873231,2.925304968196507,1.0,0.3333333333333333,0.06412970430107527,0.0008342602892102336,0.0007647385984427142,LACNIC
1,9,0.0,0.1666666666666666,0.1754281307111218,0.1616393760242735,145.6341746461951,0.1857707509881423,1.0,0.0,0.0,0.0,ARIN
2,2,0.25,0.0,0.0261490042581722,0.0258209006377032,149.3029558065265,0.3014705882352941,1.0,0.0,0.0,0.0,RIPE
3,2172,0.0307366990144621,0.9264811388437866,46.15012155697448,3.853336759884594,45.91261781821483,1.0,0.8095238095238095,0.0009576612903225806,0.0,0.0,RIPE
4,8,0.1,0.0,0.2368184080496131,0.2125488666956851,144.2589878041566,0.16,0.0,0.0,0.0,0.0,ARIN
5,6,0.2,0.0,0.1937978157094906,0.1771464886775987,145.21529052463706,0.3014705882352941,1.0,0.0,0.0,0.0,RIPE
6,13904,0.0469179709435429,0.91232427658829,251.35328817673448,5.530830075195113,0.5995199184156974,0.0,0.20952380952380953,0.11453293010752688,0.0,0.0,RIPE
7,15438,0.096127416834535,0.6473633676600712,257.01669785013746,5.553024334739268,0.0,1.0,0.3523809523809524,0.08277889784946237,6.477522995206633e-05,0.000194325689856199,APNIC
8,5,0.1666666666666666,0.0,0.0898721742168289,0.0860678901047811,147.67554083743346,0.1857707509881423,1.0,0.0,0.0,0.0,RIPE
9,43,0.0,0.1752577319587628,0.9691762463908752,0.6776194418222191,131.69632164704967,0.49242424242424243,1.0,0.0,0.0,0.0,RIPE
10,624,0.0969150969150969,0.8655018655018655,9.117330923923127,2.3142506912997702,87.48700566553177,1.0,1.0,0.0,0.0,0.0,AFRINIC
11,165,0.0,0.1262626262626262,1.1733812576747835,0.776287885100471,129.0310515150727,0.1857707509881423,1.0,0.0,0.0,0.0,ARIN
12,3,0.0,0.3333333333333333,0.0298692605760665,0.0294397701494842,149.20520150433214,0.4010989010989011,1.0,0.0,0.0,0.0,RIPE
13,15,0.09375,0.28125,0.3385615269350276,0.2916016338755735,142.12358389775758,0.49242424242424243,1.0,0.0,0.0,0.0,RIPE
14,11502,0.6933589959241767,0.2276961894287378,157.34312477691034,5.064764405581246,13.189065952486946,1.0,0.2,0.08840725806451612,0.0019127108328986263,0.0003477656059815684,ARIN
15,5,0.0,0.0,0.1095838396725401,0.1039923651710187,147.19135798790086,0.1857707509881423,1.0,0.0,0.0,0.0,LACNIC
16,10,0.0454545454545454,0.0454545454545454,0.336004538897015,0.2896895680055386,142.17523336018402,0.3014705882352941,1.0,0.0,0.0,0.0,RIPE
17,21,0.0,0.0238095238095238,0.5035941742197513,0.4078637742639086,138.98306601826806,0.6111111111111112,1.0,0.0,0.0,0.0,RIPE
18,11,0.0666666666666666,0.0,0.2075959112516222,0.1886382766763877,144.9048699048467,0.1857707509881423,1.0,0.0,0.0,0.0,RIPE
19,85,0.0285714285714285,0.1214285714285714,1.8294870231913136,1.0400983094728065,121.90490235103958,0.6111111111111112,1.0,0.0,0.0,0.0,APNIC
20,2,0.3333333333333333,0.0,8.143665671137114e-06,1.628719870514973e-05,150.0,0.1857707509881423,1.0,0.0,0.0,0.0,RIPE
21,4,0.125,0.25,0.071932585552199,0.0694707712113637,148.1238686289113,0.4010989010989011,1.0,0.0,0.0,0.0,RIPE
22,72,0.01875,0.0125,1.8668822124864628,1.053227942762936,121.55023962109958,0.6111111111111112,1.0,0.0,0.0,0.0,APNIC
23,2,0.0,0.0,0.026127402519328,0.0257998493140719,149.30352445301824,0.09090909090909091,0.0,0.0,0.0,0.0,RIPE
24,3,0.0,0.0,0.0508809365371413,0.0496365489350688,148.65963830833073,0.09090909090909091,0.0,0.0,0.0,0.0,APNIC
25,2,0.0,0.0,0.026127402519328,0.0257998493140719,149.30352445301824,0.09090909090909091,0.0,0.0,0.0,0.0,RIPE
26,2,0.0,0.0,0.026127402519328,0.0257998493140719,149.30352445301824,0.09090909090909091,0.0,0.0,0.0,0.0,RIPE
27,3,0.0,0.0,0.1103988250359103,0.1047265865986759,147.17152491486988,0.09090909090909091,0.0,0.0,0.0,0.0,APNIC
28,5,0.0,0.0,0.1205198368645434,0.1137999854153488,146.9264307585407,0.09090909090909091,0.0,0.0,0.0,0.0,APNIC
29,3,0.0,0.0,0.0508654826646784,0.0496218433049658,148.66003554249582,0.16,0.0,0.0,0.0,0.0,RIPE
30,60,0.0403225806451612,0.1048387096774193,1.4238388224035692,0.885355933404389,126.08486323197924,0.8809523809523809,1.0,0.0,0.0,0.0,RIPE
31,3,0.0,0.0,0.091953706305047,0.0879759407881889,147.6239998347803,0.09090909090909091,0.0,0.0,0.0,0.0,RIPE
32,2,0.0,1.0,2.923179056831708e-05,3.737475779453531e-05,149.9994303747021,0.09090909090909091,0.0,0.0,0.0,0.0,RIPE
