Community,202404,202405,202406,202407,202408,202409,202410
0,20637,0,0,0,0,0,0
4,7049,0,0,0,0,0,0
119,10134,11821,11867,0,0,0,0
3,1692,1347,1840,0,0,0,0
2,7615,0,0,0,0,0,0
53,3688,3486,3491,3476,3334,3549,0
46,1849,0,0,0,0,0,0
27,1129,0,0,0,0,0,0
25,895,678,671,0,0,0,0
80,1991,0,0,0,0,0,0
50,463,0,0,0,0,0,0
5,481,0,0,0,0,0,0
57,86,0,0,0,0,0,0
34,134,173,155,0,0,0,0
20,295,289,0,0,0,0,0
7,166,166,165,183,165,167,0
1,150,0,0,0,0,0,0
51,66,70,71,0,0,0,0
13,26,26,26,25,0,0,0
48,17,17,17,0,0,0,0
