source,target,count
0,1,23
0,2,5846
0,3,2584
0,4,17975
0,5,156
0,6,10032
0,7,688
0,8,1
0,9,2
0,10,5
0,11,7
0,12,1099
0,14,12
1,2,4
1,6,1
2,3,1676
2,4,22547
2,5,54
2,6,7503
2,7,556
2,10,1
2,11,1
2,12,243
2,14,2
3,4,15517
3,5,12
3,6,3847
3,7,168
3,10,1
3,11,5
3,12,49
3,14,2
4,5,100
4,6,36177
4,7,4343
4,10,6
4,11,28
4,12,453
4,13,1
4,14,18
4,15,1
4,16,1
5,6,28
5,12,5
6,7,1635
6,8,1
6,9,2
6,10,2
6,11,3
6,12,755
6,14,14
7,12,4
12,14,2
